26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
21790570	<Author><Name>Tobler M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Palacios M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chapman LJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mitrofanov I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bierbach D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Plath M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Arias-Rodriguez L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de León FJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mateos M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evolution in extreme environments: replicated phenotypic differentiation in livebearing fish inhabiting sulfidic springs.	Evolution	2011 Aug
21788514	<Author><Name>Stanish C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Levine A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>War and early state formation in the northern Titicaca Basin, Peru.	Proc Natl Acad Sci U S A	2011 Aug 23
21779135	<Author><Name>Nguyen LM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Buttner MP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cruz P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smith SD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Robleto EA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Effects of Elevated Atmospheric CO(2) on Rhizosphere Soil Microbial Communities in a Mojave Desert Ecosystem.	J Arid Environ	2011 Oct
21777563	<Author><Name>Schlodder E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hussels M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cetin M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Karapetyan NV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Brecht M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Fluorescence of the various red antenna states in photosystem I complexes from cyanobacteria is affected differently by the redox state of P700.	Biochim Biophys Acta	2011 Nov
21767151	<Author><Name>Izawa MR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Banerjee NR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Osinski GR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Flemming RL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Parnell J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cockell CS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Weathering of post-impact hydrothermal deposits from the Haughton impact structure: implications for microbial colonization and biosignature preservation.	Astrobiology	2011 Jul-Aug
21766285	<Author><Name>Stojanowski CM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Knudson KJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Biogeochemical inferences of mobility of early Holocene fisher-foragers from the Southern Sahara Desert.	Am J Phys Anthropol	2011 Sep
21741487	<Author><Name>García-Machado E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hernández D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>García-Debrás A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chevalier-Monteagudo P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Metcalfe C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bernatchez L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Casane D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular phylogeny and phylogeography of the Cuban cave-fishes of the genus Lucifuga: evidence for cryptic allopatric diversity.	Mol Phylogenet Evol	2011 Nov
21710657	<Author><Name>Torres-Rouff C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Hiding inequality beneath prosperity: patterns of cranial injury in middle period San Pedro de Atacama, Northern Chile.	Am J Phys Anthropol	2011 Sep
21705610	<Author><Name>Starkenburg SR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reitenga KG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Freitas T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Johnson S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chain PS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Garcia-Pichel F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kuske CR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Genome of the cyanobacterium Microcoleus vaginatus FGP-2, a photosynthetic ecosystem engineer of arid land soil biocrusts worldwide.	J Bacteriol	2011 Sep
21703715	<Author><Name>Rull V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Neotropical biodiversity: timing and potential drivers.	Trends Ecol Evol	2011 Oct
21689768	<Author><Name>Luebert F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hilger HH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Weigend M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Diversification in the Andes: age and origins of South American Heliotropium lineages (Heliotropiaceae, Boraginales).	Mol Phylogenet Evol	2011 Oct
21687975	<Author><Name>Yang H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wood AJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular cloning of a stress-responsive aldehyde dehydrogenase gene ScALDH21 from the desiccation-tolerant moss Syntrichia caninervis and its responses to different stresses.	Mol Biol Rep	2012 Mar
21672241	<Author><Name>Prado JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sánchez B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Alberdi MT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ancient feeding ecology inferred from stable isotopic evidence from fossil horses in South America over the past 3 Ma.	BMC Ecol	2011 Jun 14
21670891	<Author><Name>Bastos MQ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Souza SM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santos RV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lima BA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santos RV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rodrigues-Carvalho C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Human mobility on the Brazilian coast: an analysis of strontium isotopes in archaeological human remains from Forte Marechal Luz Sambaqui.	An Acad Bras Cienc	2011 Jun
21660582	<Author><Name>González AL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fariña JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pinto R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pérez C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Weathers KC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Armesto JJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marquet PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Bromeliad growth and stoichiometry: responses to atmospheric nutrient supply in fog-dependent ecosystems of the hyper-arid Atacama Desert, Chile.	Oecologia	2011 Nov
21656806	<Author><Name>Jayappriyan KR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rajkumar R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rengasamy R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Unusual occurrence of non carotenogenic strains of Dunaliella bardawil and Dunaliella parva in India.	J Basic Microbiol	2011 Oct
21641192	<Author><Name>Hofreiter M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Special issue ancient DNA.	Ann Anat	2012 Jan 20
21632626	<Author><Name>Cadena CD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kozak KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gómez JP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Parra JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>McCain CM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bowie RC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carnaval AC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moritz C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rahbek C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Roberts TE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sanders NJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schneider CJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>VanDerWal J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zamudio KR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Graham CH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Latitude, elevational climatic zonation and speciation in New World vertebrates.	Proc Biol Sci	2012 Jan 7
25187139	<Author><Name>Nithyanand P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Indhumathi T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ravi AV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pandian SK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Culture independent characterization of bacteria associated with the mucus of the coral Acropora digitifera from the Gulf of Mannar.	World J Microbiol Biotechnol	2011 Jun
21613107	<Author><Name>Leavitt SD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Johnson L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>St Clair LL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Species delimitation and evolution in morphologically and chemically diverse communities of the lichen-forming genus Xanthoparmelia (Parmeliaceae, Ascomycota) in western North America.	Am J Bot	2011 Feb
21613084	<Author><Name>Hernández-Hernández T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hernández HM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>De-Nova JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Puente R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Eguiarte LE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Magallón S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic relationships and evolution of growth form in Cactaceae (Caryophyllales, Eudicotyledoneae).	Am J Bot	2011 Jan
21610209	<Author><Name>Appelhans MS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smets E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Razafimandimbison SG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Haevermans T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>van Marle EJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Couloux A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rabarison H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Randrianarivelojosia M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kessler PJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogeny, evolutionary trends and classification of the Spathelia-Ptaeroxylon clade: morphological and molecular insights.	Ann Bot	2011 Jun
21596538	<Author><Name>Malmström H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Vretemark M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tillmar A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Durling MB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Skoglund P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gilbert MT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Willerslev E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Holmlund G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Götherström A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Finding the founder of Stockholm - a kinship study based on Y-chromosomal, autosomal and mitochondrial DNA.	Ann Anat	2012 Jan 20
21593797	<Author><Name>Cockell CS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rettberg P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rabbow E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Olsson-Francis K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Exposure of phototrophs to 548 days in low Earth orbit: microbial selection pressures in outer space and on early earth.	ISME J	2011 Oct
21584756	<Author><Name>Kelly LC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cockell CS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Herrera-Belaroussi A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Piceno Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Andersen G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>DeSantis T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Brodie E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Thorsteinsson T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marteinsson V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Poly F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>LeRoux X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Bacterial diversity of terrestrial crystalline volcanic rocks, Iceland.	Microb Ecol	2011 Jul
21574818	<Author><Name>Christaki E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Florou-Paneri P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bonos E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Microalgae: a novel ingredient in nutrition.	Int J Food Sci Nutr	2011 Dec
21554517	<Author><Name>de Goffau MC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>van Dijl JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Harmsen HJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Microbial growth on the edge of desiccation.	Environ Microbiol	2011 Aug
